agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,1,18,2017,2017,1,2017,16.8,2017,16.8,17,,,,,17,,,,
USGS,9510200,60,5732,1,19,2017,2017,1,2017,14.8,2017,14.8,15,,,,,15,,,,
USGS,9510200,60,5732,1,20,2017,2017,1,2017,26.1,2017,26.1,26,,,,,26,,,,
USGS,9510200,60,5732,1,21,2017,2017,1,2017,1920,2017,1920,1920,,,,,1920,,,,
USGS,9510200,60,5732,1,22,2017,2017,1,2017,340,2017,340,340,,,,,340,,,,
USGS,9510200,60,5732,1,23,2017,2017,1,2017,208,2017,208,208,,,,,208,,,,
USGS,9510200,60,5732,1,24,2017,2017,1,2017,441,2017,441,441,,,,,441,,,,
USGS,9510200,60,5732,1,25,2017,2017,1,2017,194,2017,194,194,,,,,194,,,,
USGS,9510200,60,5732,1,26,2017,2017,1,2017,122,2017,122,122,,,,,122,,,,
USGS,9510200,60,5732,1,27,2017,2017,1,2017,82.7,2017,82.7,83,,,,,83,,,,
USGS,9510200,60,5732,1,28,2017,2017,1,2017,62.7,2017,62.7,63,,,,,63,,,,
USGS,9510200,60,5732,1,29,2017,2017,1,2017,52.5,2017,52.5,53,,,,,53,,,,
USGS,9510200,60,5732,1,30,2017,2017,1,2017,45.5,2017,45.5,46,,,,,46,,,,
USGS,9510200,60,5732,1,31,2017,2017,1,2017,41.5,2017,41.5,41,,,,,41,,,,
USGS,9510200,60,5732,2,1,2017,2017,1,2017,38.3,2017,38.3,38,,,,,38,,,,
USGS,9510200,60,5732,2,2,2017,2017,1,2017,35,2017,35,35,,,,,35,,,,
USGS,9510200,60,5732,2,3,2017,2017,1,2017,32,2017,32,32,,,,,32,,,,
USGS,9510200,60,5732,2,4,2017,2017,1,2017,29,2017,29,29,,,,,29,,,,
USGS,9510200,60,5732,2,5,2017,2017,1,2017,26.2,2017,26.2,26,,,,,26,,,,
USGS,9510200,60,5732,2,6,2017,2017,1,2017,24,2017,24,24,,,,,24,,,,
USGS,9510200,60,5732,2,7,2017,2017,1,2017,22.1,2017,22.1,22,,,,,22,,,,
USGS,9510200,60,5732,2,8,2017,2017,1,2017,20.6,2017,20.6,21,,,,,21,,,,
USGS,9510200,60,5732,2,9,2017,2017,1,2017,19.3,2017,19.3,19,,,,,19,,,,
USGS,9510200,60,5732,2,10,2017,2017,1,2017,18,2017,18,18,,,,,18,,,,
USGS,9510200,60,5732,2,11,2017,2017,1,2017,16.8,2017,16.8,17,,,,,17,,,,
USGS,9510200,60,5732,2,12,2017,2017,1,2017,15.5,2017,15.5,15,,,,,15,,,,
USGS,9510200,60,5732,2,13,2017,2017,1,2017,14.2,2017,14.2,14,,,,,14,,,,
USGS,9510200,60,5732,2,14,2017,2017,1,2017,13.4,2017,13.4,13,,,,,13,,,,
USGS,9510200,60,5732,2,15,2017,2017,1,2017,12,2017,12,12,,,,,12,,,,
USGS,9510200,60,5732,2,16,2017,2017,1,2017,11.2,2017,11.2,11,,,,,11,,,,
USGS,9510200,60,5732,2,17,2017,2017,1,2017,10.6,2017,10.6,11,,,,,11,,,,
USGS,9510200,60,5732,2,18,2017,2017,1,2017,12.3,2017,12.3,12,,,,,12,,,,
USGS,9510200,60,5732,2,19,2017,2017,1,2017,141,2017,141,141,,,,,141,,,,
USGS,9510200,60,5732,2,20,2017,2017,1,2017,190,2017,190,190,,,,,190,,,,
USGS,9510200,60,5732,2,21,2017,2017,1,2017,90.9,2017,90.9,91,,,,,91,,,,
USGS,9510200,60,5732,2,22,2017,2017,1,2017,63.8,2017,63.8,64,,,,,64,,,,
USGS,9510200,60,5732,2,23,2017,2017,1,2017,50.5,2017,50.5,51,,,,,51,,,,
USGS,9510200,60,5732,2,24,2017,2017,1,2017,41,2017,41,41,,,,,41,,,,
USGS,9510200,60,5732,2,25,2017,2017,1,2017,35.9,2017,35.9,36,,,,,36,,,,
USGS,9510200,60,5732,2,26,2017,2017,1,2017,32.6,2017,32.6,33,,,,,33,,,,
USGS,9510200,60,5732,2,27,2017,2017,1,2017,30.5,2017,30.5,30,,,,,30,,,,
USGS,9510200,60,5732,2,28,2017,2017,1,2017,689,2017,689,689,,,,,689,,,,
USGS,9510200,60,5732,3,1,2017,2017,1,2017,456,2017,456,456,,,,,456,,,,
USGS,9510200,60,5732,3,2,2017,2017,1,2017,230,2017,230,230,,,,,230,,,,
USGS,9510200,60,5732,3,3,2017,2017,1,2017,144,2017,144,144,,,,,144,,,,
USGS,9510200,60,5732,3,4,2017,2017,1,2017,97.4,2017,97.4,97,,,,,97,,,,
USGS,9510200,60,5732,3,5,2017,2017,1,2017,75.8,2017,75.8,76,,,,,76,,,,
USGS,9510200,60,5732,3,6,2017,2017,1,2017,64.3,2017,64.3,64,,,,,64,,,,
USGS,9510200,60,5732,3,7,2017,2017,1,2017,54.5,2017,54.5,55,,,,,55,,,,
USGS,9510200,60,5732,3,8,2017,2017,1,2017,48.2,2017,48.2,48,,,,,48,,,,
USGS,9510200,60,5732,3,9,2017,2017,1,2017,42.9,2017,42.9,43,,,,,43,,,,
USGS,9510200,60,5732,3,10,2017,2017,1,2017,38.2,2017,38.2,38,,,,,38,,,,
USGS,9510200,60,5732,3,11,2017,2017,1,2017,34.5,2017,34.5,34,,,,,34,,,,
USGS,9510200,60,5732,3,12,2017,2017,1,2017,31.3,2017,31.3,31,,,,,31,,,,
USGS,9510200,60,5732,3,13,2017,2017,1,2017,28.5,2017,28.5,28,,,,,28,,,,
USGS,9510200,60,5732,3,14,2017,2017,1,2017,25.7,2017,25.7,26,,,,,26,,,,
USGS,9510200,60,5732,3,15,2017,2017,1,2017,23.3,2017,23.3,23,,,,,23,,,,
USGS,9510200,60,5732,3,16,2017,2017,1,2017,22,2017,22,22,,,,,22,,,,
USGS,9510200,60,5732,3,17,2017,2017,1,2017,21,2017,21,21,,,,,21,,,,
USGS,9510200,60,5732,3,18,2017,2017,1,2017,19,2017,19,19,,,,,19,,,,
USGS,9510200,60,5732,3,19,2017,2017,1,2017,17.2,2017,17.2,17,,,,,17,,,,
USGS,9510200,60,5732,3,20,2017,2017,1,2017,15.6,2017,15.6,16,,,,,16,,,,
USGS,9510200,60,5732,3,21,2017,2017,1,2017,14.2,2017,14.2,14,,,,,14,,,,
USGS,9510200,60,5732,3,22,2017,2017,1,2017,13.2,2017,13.2,13,,,,,13,,,,
USGS,9510200,60,5732,3,23,2017,2017,1,2017,13.4,2017,13.4,13,,,,,13,,,,
USGS,9510200,60,5732,3,24,2017,2017,1,2017,14.1,2017,14.1,14,,,,,14,,,,
USGS,9510200,60,5732,3,25,2017,2017,1,2017,11.8,2017,11.8,12,,,,,12,,,,
USGS,9510200,60,5732,3,26,2017,2017,1,2017,10.4,2017,10.4,10,,,,,10,,,,
USGS,9510200,60,5732,3,27,2017,2017,1,2017,9.34,2017,9.34,9.3,,,,,9.3,,,,
USGS,9510200,60,5732,3,28,2017,2017,1,2017,8.46,2017,8.46,8.5,,,,,8.5,,,,
USGS,9510200,60,5732,3,29,2017,2017,1,2017,7.6,2017,7.6,7.6,,,,,7.6,,,,
USGS,9510200,60,5732,3,30,2017,2017,1,2017,6.6,2017,6.6,6.6,,,,,6.6,,,,
USGS,9510200,60,5732,3,31,2017,2017,1,2017,5.77,2017,5.77,5.8,,,,,5.8,,,,
USGS,9510200,60,5732,4,1,2017,2017,1,2017,5.39,2017,5.39,5.4,,,,,5.4,,,,
USGS,9510200,60,5732,4,2,2017,2017,1,2017,5.45,2017,5.45,5.5,,,,,5.5,,,,
USGS,9510200,60,5732,4,3,2017,2017,1,2017,5.82,2017,5.82,5.8,,,,,5.8,,,,
USGS,9510200,60,5732,4,4,2017,2017,1,2017,5.44,2017,5.44,5.4,,,,,5.4,,,,
USGS,9510200,60,5732,4,5,2017,2017,1,2017,4.96,2017,4.96,5,,,,,5,,,,
USGS,9510200,60,5732,4,6,2017,2017,1,2017,4.61,2017,4.61,4.6,,,,,4.6,,,,
USGS,9510200,60,5732,4,7,2017,2017,1,2017,4.28,2017,4.28,4.3,,,,,4.3,,,,
USGS,9510200,60,5732,4,8,2017,2017,1,2017,4.03,2017,4.03,4,,,,,4,,,,
USGS,9510200,60,5732,4,9,2017,2017,1,2017,3.76,2017,3.76,3.8,,,,,3.8,,,,
USGS,9510200,60,5732,4,10,2017,2017,1,2017,3.55,2017,3.55,3.5,,,,,3.5,,,,
USGS,9510200,60,5732,4,11,2017,2017,1,2017,3.35,2017,3.35,3.4,,,,,3.4,,,,
USGS,9510200,60,5732,4,12,2017,2017,1,2017,3.11,2017,3.11,3.1,,,,,3.1,,,,
USGS,9510200,60,5732,4,13,2017,2017,1,2017,2.83,2017,2.83,2.8,,,,,2.8,,,,
USGS,9510200,60,5732,4,14,2017,2017,1,2017,2.55,2017,2.55,2.6,,,,,2.6,,,,
USGS,9510200,60,5732,4,15,2017,2017,1,2017,2.29,2017,2.29,2.3,,,,,2.3,,,,
USGS,9510200,60,5732,4,16,2017,2017,1,2017,2.08,2017,2.08,2.1,,,,,2.1,,,,
USGS,9510200,60,5732,4,17,2017,2017,1,2017,1.92,2017,1.92,1.9,,,,,1.9,,,,
USGS,9510200,60,5732,4,18,2017,2017,1,2017,1.69,2017,1.69,1.7,,,,,1.7,,,,
USGS,9510200,60,5732,4,19,2017,2017,1,2017,1.48,2017,1.48,1.5,,,,,1.5,,,,
USGS,9510200,60,5732,4,20,2017,2017,1,2017,1.33,2017,1.33,1.3,,,,,1.3,,,,
USGS,9510200,60,5732,4,21,2017,2017,1,2017,1.18,2017,1.18,1.2,,,,,1.2,,,,
USGS,9510200,60,5732,4,22,2017,2017,1,2017,1.02,2017,1.02,1,,,,,1,,,,
USGS,9510200,60,5732,4,23,2017,2017,1,2017,0.88,2017,0.88,0.88,,,,,0.88,,,,
USGS,9510200,60,5732,4,24,2017,2017,1,2017,0.78,2017,0.78,0.78,,,,,0.78,,,,
USGS,9510200,60,5732,4,25,2017,2017,1,2017,0.73,2017,0.73,0.73,,,,,0.73,,,,
USGS,9510200,60,5732,4,26,2017,2017,1,2017,0.6,2017,0.6,0.6,,,,,0.6,,,,
USGS,9510200,60,5732,4,27,2017,2017,1,2017,0.59,2017,0.59,0.59,,,,,0.59,,,,
USGS,9510200,60,5732,4,28,2017,2017,1,2017,0.57,2017,0.57,0.57,,,,,0.57,,,,
USGS,9510200,60,5732,4,29,2017,2017,1,2017,0.41,2017,0.41,0.41,,,,,0.41,,,,
USGS,9510200,60,5732,4,30,2017,2017,1,2017,0.39,2017,0.39,0.39,,,,,0.39,,,,
USGS,9510200,60,5732,5,1,2017,2017,1,2017,0.36,2017,0.36,0.36,,,,,0.36,,,,
USGS,9510200,60,5732,5,2,2017,2017,1,2017,0.26,2017,0.26,0.26,,,,,0.26,,,,
USGS,9510200,60,5732,5,3,2017,2017,1,2017,0.21,2017,0.21,0.21,,,,,0.21,,,,
USGS,9510200,60,5732,5,4,2017,2017,1,2017,0.15,2017,0.15,0.15,,,,,0.15,,,,
USGS,9510200,60,5732,5,5,2017,2017,1,2017,0.1,2017,0.1,0.1,,,,,0.1,,,,
USGS,9510200,60,5732,5,6,2017,2017,1,2017,0.07,2017,0.07,0.07,,,,,0.07,,,,
USGS,9510200,60,5732,5,7,2017,2017,1,2017,0.21,2017,0.21,0.21,,,,,0.21,,,,
USGS,9510200,60,5732,5,8,2017,2017,1,2017,0.83,2017,0.83,0.83,,,,,0.83,,,,
USGS,9510200,60,5732,5,9,2017,2017,1,2017,1.47,2017,1.47,1.5,,,,,1.5,,,,
USGS,9510200,60,5732,5,10,2017,2017,1,2017,1.42,2017,1.42,1.4,,,,,1.4,,,,
USGS,9510200,60,5732,5,11,2017,2017,1,2017,1.16,2017,1.16,1.2,,,,,1.2,,,,
USGS,9510200,60,5732,5,12,2017,2017,1,2017,0.94,2017,0.94,0.94,,,,,0.94,,,,
USGS,9510200,60,5732,5,13,2017,2017,1,2017,0.62,2017,0.62,0.62,,,,,0.62,,,,
USGS,9510200,60,5732,5,14,2017,2017,1,2017,0.4,2017,0.4,0.4,,,,,0.4,,,,
USGS,9510200,60,5732,5,15,2017,2017,1,2017,0.3,2017,0.3,0.3,,,,,0.3,,,,
USGS,9510200,60,5732,5,16,2017,2017,1,2017,0.3,2017,0.3,0.3,,,,,0.3,,,,
USGS,9510200,60,5732,5,17,2017,2017,1,2017,0.46,2017,0.46,0.46,,,,,0.46,,,,
USGS,9510200,60,5732,5,18,2017,2017,1,2017,0.26,2017,0.26,0.26,,,,,0.26,,,,
USGS,9510200,60,5732,5,19,2017,2017,1,2017,0.06,2017,0.06,0.06,,,,,0.06,,,,
USGS,9510200,60,5732,5,20,2017,2017,1,2017,0.02,2017,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,5,21,2017,2017,1,2017,0.01,2017,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,5,22,2017,2017,1,2017,0.01,2017,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,5,23,2017,2017,1,2017,0.01,2017,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,5,24,2017,2017,1,2017,0.01,2017,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,5,25,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,26,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,27,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,28,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,29,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,30,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,5,31,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,1,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,2,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,3,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,4,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,5,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,6,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,7,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,8,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,9,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,10,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,11,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,12,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,13,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,14,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,15,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,16,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,17,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,18,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,19,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,20,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,21,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,22,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,23,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,24,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,25,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,26,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,27,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,28,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,29,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,6,30,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,1,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,2,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,3,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,4,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,5,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,6,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,7,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,8,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,9,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,10,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,11,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,12,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,13,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,14,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,15,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,16,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,17,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,18,2017,2017,1,2017,0.23,2017,0.23,0.23,,,,,0.23,,,,
USGS,9510200,60,5732,7,19,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,20,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,21,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,22,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,23,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,24,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,25,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,26,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,27,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,28,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,29,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,30,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,7,31,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,1,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,2,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,3,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,4,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,5,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,6,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,7,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,8,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,9,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,10,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,11,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,12,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,13,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,14,2017,2017,1,2017,0.32,2017,0.32,0.32,,,,,0.32,,,,
USGS,9510200,60,5732,8,15,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,16,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,17,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,18,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,19,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,20,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,21,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,22,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,23,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,24,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,25,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,26,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,27,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,28,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,29,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,30,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,31,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,1,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,2,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,3,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,4,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,5,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,6,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,7,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,8,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,9,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,10,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,11,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,12,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,13,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,14,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,15,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,16,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,17,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,18,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,19,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,20,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,21,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,22,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,23,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,24,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,25,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,26,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,27,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,28,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,29,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,30,2017,2017,1,2017,0,2017,0,0,,,,,0,,,,
USGS,9510200,60,5732,10,1,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,10,2,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,10,3,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
