agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,2,27,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,2,28,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,1,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,2,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,3,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,4,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,5,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,6,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,7,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,8,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,9,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,10,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,11,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,12,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,13,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,14,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,15,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,16,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,17,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,18,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
USGS,9510200,60,5732,3,19,2018,2018,1,2018,0,2018,0,0,,,,,0,,,,
