agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,3,20,2019,2019,1,2019,62.3,2019,62.3,62,,,,,62,,,,
USGS,9510200,60,5732,3,21,2019,2019,1,2019,56,2019,56,56,,,,,56,,,,
USGS,9510200,60,5732,3,22,2019,2019,1,2019,50.7,2019,50.7,51,,,,,51,,,,
USGS,9510200,60,5732,3,23,2019,2019,1,2019,45.3,2019,45.3,45,,,,,45,,,,
USGS,9510200,60,5732,3,24,2019,2019,1,2019,40.6,2019,40.6,41,,,,,41,,,,
USGS,9510200,60,5732,3,25,2019,2019,1,2019,35.8,2019,35.8,36,,,,,36,,,,
USGS,9510200,60,5732,3,26,2019,2019,1,2019,32.4,2019,32.4,32,,,,,32,,,,
USGS,9510200,60,5732,3,27,2019,2019,1,2019,30.2,2019,30.2,30,,,,,30,,,,
USGS,9510200,60,5732,3,28,2019,2019,1,2019,27.9,2019,27.9,28,,,,,28,,,,
USGS,9510200,60,5732,3,29,2019,2019,1,2019,25.3,2019,25.3,25,,,,,25,,,,
USGS,9510200,60,5732,3,30,2019,2019,1,2019,23.1,2019,23.1,23,,,,,23,,,,
USGS,9510200,60,5732,3,31,2019,2019,1,2019,23.6,2019,23.6,24,,,,,24,,,,
USGS,9510200,60,5732,4,1,2019,2019,1,2019,23.1,2019,23.1,23,,,,,23,,,,
USGS,9510200,60,5732,4,2,2019,2019,1,2019,21.9,2019,21.9,22,,,,,22,,,,
USGS,9510200,60,5732,4,3,2019,2019,1,2019,20.7,2019,20.7,21,,,,,21,,,,
USGS,9510200,60,5732,4,4,2019,2019,1,2019,19.2,2019,19.2,19,,,,,19,,,,
USGS,9510200,60,5732,4,5,2019,2019,1,2019,18.1,2019,18.1,18,,,,,18,,,,
USGS,9510200,60,5732,4,6,2019,2019,1,2019,16.9,2019,16.9,17,,,,,17,,,,
USGS,9510200,60,5732,4,7,2019,2019,1,2019,15.4,2019,15.4,15,,,,,15,,,,
USGS,9510200,60,5732,4,8,2019,2019,1,2019,14.2,2019,14.2,14,,,,,14,,,,
USGS,9510200,60,5732,4,9,2019,2019,1,2019,13.1,2019,13.1,13,,,,,13,,,,
USGS,9510200,60,5732,4,10,2019,2019,1,2019,11.9,2019,11.9,12,,,,,12,,,,
USGS,9510200,60,5732,4,11,2019,2019,1,2019,11.4,2019,11.4,11,,,,,11,,,,
USGS,9510200,60,5732,4,12,2019,2019,1,2019,11.2,2019,11.2,11,,,,,11,,,,
USGS,9510200,60,5732,4,13,2019,2019,1,2019,10.7,2019,10.7,11,,,,,11,,,,
USGS,9510200,60,5732,4,14,2019,2019,1,2019,10.1,2019,10.1,10,,,,,10,,,,
USGS,9510200,60,5732,4,15,2019,2019,1,2019,9.58,2019,9.58,9.6,,,,,9.6,,,,
USGS,9510200,60,5732,4,16,2019,2019,1,2019,9.2,2019,9.2,9.2,,,,,9.2,,,,
USGS,9510200,60,5732,4,17,2019,2019,1,2019,8.77,2019,8.77,8.8,,,,,8.8,,,,
USGS,9510200,60,5732,4,18,2019,2019,1,2019,8.29,2019,8.29,8.3,,,,,8.3,,,,
USGS,9510200,60,5732,4,19,2019,2019,1,2019,7.82,2019,7.82,7.8,,,,,7.8,,,,
USGS,9510200,60,5732,4,20,2019,2019,1,2019,6.94,2019,6.94,6.9,,,,,6.9,,,,
USGS,9510200,60,5732,4,21,2019,2019,1,2019,6.14,2019,6.14,6.1,,,,,6.1,,,,
USGS,9510200,60,5732,4,22,2019,2019,1,2019,5.67,2019,5.67,5.7,,,,,5.7,,,,
USGS,9510200,60,5732,4,23,2019,2019,1,2019,5.62,2019,5.62,5.6,,,,,5.6,,,,
USGS,9510200,60,5732,4,24,2019,2019,1,2019,5.85,2019,5.85,5.8,,,,,5.8,,,,
USGS,9510200,60,5732,4,25,2019,2019,1,2019,4.82,2019,4.82,4.8,,,,,4.8,,,,
USGS,9510200,60,5732,4,26,2019,2019,1,2019,4.18,2019,4.18,4.2,,,,,4.2,,,,
USGS,9510200,60,5732,4,27,2019,2019,1,2019,3.59,2019,3.59,3.6,,,,,3.6,,,,
USGS,9510200,60,5732,4,28,2019,2019,1,2019,3.14,2019,3.14,3.1,,,,,3.1,,,,
USGS,9510200,60,5732,4,29,2019,2019,1,2019,3.12,2019,3.12,3.1,,,,,3.1,,,,
USGS,9510200,60,5732,4,30,2019,2019,1,2019,3.51,2019,3.51,3.5,,,,,3.5,,,,
USGS,9510200,60,5732,5,1,2019,2019,1,2019,3.04,2019,3.04,3,,,,,3,,,,
USGS,9510200,60,5732,5,2,2019,2019,1,2019,2.6,2019,2.6,2.6,,,,,2.6,,,,
USGS,9510200,60,5732,5,3,2019,2019,1,2019,2.31,2019,2.31,2.3,,,,,2.3,,,,
USGS,9510200,60,5732,5,4,2019,2019,1,2019,1.89,2019,1.89,1.9,,,,,1.9,,,,
USGS,9510200,60,5732,5,5,2019,2019,1,2019,1.7,2019,1.7,1.7,,,,,1.7,,,,
USGS,9510200,60,5732,5,6,2019,2019,1,2019,1.61,2019,1.61,1.6,,,,,1.6,,,,
USGS,9510200,60,5732,5,7,2019,2019,1,2019,1.87,2019,1.87,1.9,,,,,1.9,,,,
USGS,9510200,60,5732,5,8,2019,2019,1,2019,1.95,2019,1.95,2,,,,,2,,,,
USGS,9510200,60,5732,5,9,2019,2019,1,2019,1.97,2019,1.97,2,,,,,2,,,,
USGS,9510200,60,5732,5,10,2019,2019,1,2019,1.7,2019,1.7,1.7,,,,,1.7,,,,
USGS,9510200,60,5732,5,11,2019,2019,1,2019,1.45,2019,1.45,1.4,,,,,1.4,,,,
USGS,9510200,60,5732,5,12,2019,2019,1,2019,1.4,2019,1.4,1.4,,,,,1.4,,,,
USGS,9510200,60,5732,5,13,2019,2019,1,2019,1.31,2019,1.31,1.3,,,,,1.3,,,,
USGS,9510200,60,5732,5,14,2019,2019,1,2019,0.99,2019,0.99,0.99,,,,,0.99,,,,
USGS,9510200,60,5732,5,15,2019,2019,1,2019,0.88,2019,0.88,0.88,,,,,0.88,,,,
USGS,9510200,60,5732,5,16,2019,2019,1,2019,0.74,2019,0.74,0.74,,,,,0.74,,,,
USGS,9510200,60,5732,5,17,2019,2019,1,2019,0.74,2019,0.74,0.74,,,,,0.74,,,,
USGS,9510200,60,5732,5,18,2019,2019,1,2019,0.78,2019,0.78,0.78,,,,,0.78,,,,
USGS,9510200,60,5732,5,19,2019,2019,1,2019,0.81,2019,0.81,0.81,,,,,0.81,,,,
USGS,9510200,60,5732,5,20,2019,2019,1,2019,1.07,2019,1.07,1.1,,,,,1.1,,,,
USGS,9510200,60,5732,5,21,2019,2019,1,2019,1.1,2019,1.1,1.1,,,,,1.1,,,,
USGS,9510200,60,5732,5,22,2019,2019,1,2019,0.91,2019,0.91,0.91,,,,,0.91,,,,
USGS,9510200,60,5732,5,23,2019,2019,1,2019,1.02,2019,1.02,1,,,,,1,,,,
USGS,9510200,60,5732,5,24,2019,2019,1,2019,0.84,2019,0.84,0.84,,,,,0.84,,,,
USGS,9510200,60,5732,5,25,2019,2019,1,2019,0.63,2019,0.63,0.63,,,,,0.63,,,,
USGS,9510200,60,5732,5,26,2019,2019,1,2019,0.5,2019,0.5,0.5,,,,,0.5,,,,
USGS,9510200,60,5732,5,27,2019,2019,1,2019,0.47,2019,0.47,0.47,,,,,0.47,,,,
USGS,9510200,60,5732,5,28,2019,2019,1,2019,0.51,2019,0.51,0.51,,,,,0.51,,,,
USGS,9510200,60,5732,5,29,2019,2019,1,2019,0.45,2019,0.45,0.45,,,,,0.45,,,,
USGS,9510200,60,5732,5,30,2019,2019,1,2019,0.36,2019,0.36,0.36,,,,,0.36,,,,
USGS,9510200,60,5732,5,31,2019,2019,1,2019,0.27,2019,0.27,0.27,,,,,0.27,,,,
USGS,9510200,60,5732,6,1,2019,2019,1,2019,0.22,2019,0.22,0.22,,,,,0.22,,,,
USGS,9510200,60,5732,6,2,2019,2019,1,2019,0.19,2019,0.19,0.19,,,,,0.19,,,,
USGS,9510200,60,5732,6,3,2019,2019,1,2019,0.15,2019,0.15,0.15,,,,,0.15,,,,
USGS,9510200,60,5732,6,4,2019,2019,1,2019,0.13,2019,0.13,0.13,,,,,0.13,,,,
USGS,9510200,60,5732,6,5,2019,2019,1,2019,0.13,2019,0.13,0.13,,,,,0.13,,,,
USGS,9510200,60,5732,6,6,2019,2019,1,2019,0.12,2019,0.12,0.12,,,,,0.12,,,,
USGS,9510200,60,5732,6,7,2019,2019,1,2019,0.12,2019,0.12,0.12,,,,,0.12,,,,
USGS,9510200,60,5732,6,8,2019,2019,1,2019,0.14,2019,0.14,0.14,,,,,0.14,,,,
USGS,9510200,60,5732,6,9,2019,2019,1,2019,0.1,2019,0.1,0.1,,,,,0.1,,,,
USGS,9510200,60,5732,6,10,2019,2019,1,2019,0.14,2019,0.14,0.14,,,,,0.14,,,,
USGS,9510200,60,5732,6,11,2019,2019,1,2019,0.11,2019,0.11,0.11,,,,,0.11,,,,
USGS,9510200,60,5732,6,12,2019,2019,1,2019,0.1,2019,0.1,0.1,,,,,0.1,,,,
USGS,9510200,60,5732,6,13,2019,2019,1,2019,0.11,2019,0.11,0.11,,,,,0.11,,,,
USGS,9510200,60,5732,6,14,2019,2019,1,2019,0.1,2019,0.1,0.1,,,,,0.1,,,,
USGS,9510200,60,5732,6,15,2019,2019,1,2019,0.09,2019,0.09,0.09,,,,,0.09,,,,
USGS,9510200,60,5732,6,16,2019,2019,1,2019,0.07,2019,0.07,0.07,,,,,0.07,,,,
USGS,9510200,60,5732,6,17,2019,2019,1,2019,0.1,2019,0.1,0.1,,,,,0.1,,,,
USGS,9510200,60,5732,6,18,2019,2019,1,2019,0.1,2019,0.1,0.1,,,,,0.1,,,,
USGS,9510200,60,5732,6,19,2019,2019,1,2019,0.08,2019,0.08,0.08,,,,,0.08,,,,
USGS,9510200,60,5732,6,20,2019,2019,1,2019,0.06,2019,0.06,0.06,,,,,0.06,,,,
USGS,9510200,60,5732,6,21,2019,2019,1,2019,0.06,2019,0.06,0.06,,,,,0.06,,,,
USGS,9510200,60,5732,6,22,2019,2019,1,2019,0.06,2019,0.06,0.06,,,,,0.06,,,,
USGS,9510200,60,5732,6,23,2019,2019,1,2019,0.06,2019,0.06,0.06,,,,,0.06,,,,
USGS,9510200,60,5732,6,24,2019,2019,1,2019,0.07,2019,0.07,0.07,,,,,0.07,,,,
USGS,9510200,60,5732,6,25,2019,2019,1,2019,0.06,2019,0.06,0.06,,,,,0.06,,,,
USGS,9510200,60,5732,6,26,2019,2019,1,2019,0.07,2019,0.07,0.07,,,,,0.07,,,,
USGS,9510200,60,5732,6,27,2019,2019,1,2019,0.07,2019,0.07,0.07,,,,,0.07,,,,
USGS,9510200,60,5732,6,28,2019,2019,1,2019,0.07,2019,0.07,0.07,,,,,0.07,,,,
USGS,9510200,60,5732,6,29,2019,2019,1,2019,0.07,2019,0.07,0.07,,,,,0.07,,,,
USGS,9510200,60,5732,6,30,2019,2019,1,2019,0.05,2019,0.05,0.05,,,,,0.05,,,,
USGS,9510200,60,5732,7,1,2019,2019,1,2019,0.04,2019,0.04,0.04,,,,,0.04,,,,
USGS,9510200,60,5732,7,2,2019,2019,1,2019,0.05,2019,0.05,0.05,,,,,0.05,,,,
USGS,9510200,60,5732,7,3,2019,2019,1,2019,0.04,2019,0.04,0.04,,,,,0.04,,,,
USGS,9510200,60,5732,7,4,2019,2019,1,2019,0.04,2019,0.04,0.04,,,,,0.04,,,,
USGS,9510200,60,5732,7,5,2019,2019,1,2019,0.04,2019,0.04,0.04,,,,,0.04,,,,
USGS,9510200,60,5732,7,6,2019,2019,1,2019,0.04,2019,0.04,0.04,,,,,0.04,,,,
USGS,9510200,60,5732,7,7,2019,2019,1,2019,0.04,2019,0.04,0.04,,,,,0.04,,,,
USGS,9510200,60,5732,7,8,2019,2019,1,2019,0.04,2019,0.04,0.04,,,,,0.04,,,,
USGS,9510200,60,5732,7,9,2019,2019,1,2019,0.03,2019,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,7,10,2019,2019,1,2019,0.03,2019,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,7,11,2019,2019,1,2019,0.03,2019,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,7,12,2019,2019,1,2019,0.03,2019,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,7,13,2019,2019,1,2019,0.03,2019,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,7,14,2019,2019,1,2019,0.03,2019,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,7,15,2019,2019,1,2019,0.03,2019,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,7,16,2019,2019,1,2019,0.03,2019,0.03,0.03,,,,,0.03,,,,
USGS,9510200,60,5732,7,17,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,18,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,19,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,20,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,21,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,22,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,23,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,24,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,25,2019,2019,1,2019,0.02,2019,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,7,26,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,7,27,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,7,28,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,7,29,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,7,30,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,7,31,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,1,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,2,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,3,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,4,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,5,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,6,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,7,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,8,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,9,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,10,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,11,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,12,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,13,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,14,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,15,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,16,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,17,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,18,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,19,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,20,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,21,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,22,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,23,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,24,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,25,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,26,2019,2019,1,2019,0.01,2019,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,8,27,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,28,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,29,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,30,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,8,31,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,1,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,2,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,3,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,4,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,5,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,6,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,7,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,8,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,9,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,10,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,11,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,12,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,13,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,14,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,15,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,16,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,17,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
USGS,9510200,60,5732,9,18,2019,2019,1,2019,0,2019,0,0,,,,,0,,,,
